445.61,0.0030802,0.003443,0.032007
445.82,0.0030802,0.0033337,0.027214
446.03,0.0030022,0.0030604,0.025931
446.24,0.0028852,0.0030058,0.02576
446.45,0.0028072,0.0030058,0.020111
446.66,0.0026513,0.0030058,0.020111
446.87,0.0026513,0.0026779,0.02576
447.08,0.0026513,0.0025139,0.025931
447.29,0.0026513,0.00235,0.027214
447.5,0.0026513,0.00235,0.032007
447.71,0.0026513,0.00235,0.032007
447.92,0.0026123,0.00235,0.032007
448.13,0.0026123,0.00235,0.031579
448.34,0.0024953,0.0026779,0.031579
448.55,0.0024563,0.0026779,0.031579
448.76,0.0022224,0.0026779,0.031579
448.97,0.0022224,0.0024593,0.031579
449.18,0.0021834,0.00235,0.030809
449.39,0.0020664,0.0020221,0.030809
449.6,0.0020664,0.0020221,0.030809
449.81,0.0020274,0.0020221,0.030809
450.02,0.0019495,0.0020221,0.031579
450.23,0.0019495,0.0019128,0.03252
450.44,0.0019495,0.0019128,0.033291
450.65,0.0020274,0.0018581,0.034831
450.86,0.0020664,0.0017488,0.03543
451.07,0.0020664,0.0017488,0.036714
451.28,0.0020274,0.0017488,0.041335
451.49,0.0020274,0.0017488,0.043475
451.7,0.0020664,0.0013663,0.052204
451.91,0.0022224,0.0013663,0.071288
452.12,0.0022614,0.0013663,0.072058
452.33,0.0022614,0.0013663,0.073855
452.54,0.0022614,0.0013663,0.077107
452.75,0.0026903,0.0013663,0.084467
452.96,0.0028462,0.0013663,0.089516
453.17,0.0028462,0.001257,0.10475
453.38,0.0028462,0.0013663,0.12101
453.58,0.0028852,0.0015302,0.14626
453.79,0.0030412,0.0015302,0.16055
454,0.0030802,0.0015302,0.18836
454.21,0.0030802,0.0013663,0.25049
454.42,0.0030802,0.0013663,0.30252
454.63,0.0030412,0.0015302,0.35841
454.84,0.0030412,0.0016942,0.40385
455.05,0.0030412,0.0016942,0.47411
455.26,0.0030802,0.0019128,0.53462
455.47,0.0031192,0.00235,0.60976
455.68,0.0031192,0.00235,0.70004
455.89,0.0031971,0.0027872,0.77304
456.1,0.0033531,0.0027872,0.87163
456.31,0.0033531,0.0027872,0.92315
456.52,0.0031192,0.00235,0.94514
456.73,0.0031192,0.0022407,0.95884
456.94,0.0031192,0.0020767,0.97672
457.15,0.0031192,0.0022407,0.97672
457.36,0.0031192,0.00235,0.97672
457.57,0.0031192,0.0027872,0.97672
457.78,0.0031192,0.0027872,0.97938
457.99,0.003548,0.0027872,0.99204
458.2,0.003548,0.0031151,0.99401
458.41,0.003548,0.0027872,0.99589
458.62,0.003548,0.0039895,1
458.83,0.003782,0.0039895,1
459.04,0.003821,0.0039895,0.99598
459.24,0.0039379,0.0039895,0.99589
459.45,0.0039769,0.003279,0.99401
459.66,0.0042498,0.0027872,0.9834
459.87,0.0039769,0.0022407,0.97938
460.08,0.0039769,0.0022407,0.97672
460.29,0.0039769,0.0022407,0.9703
460.5,0.0042498,0.0027872,0.95986
460.71,0.0042498,0.003279,0.95884
460.92,0.0042498,0.0033883,0.95884
461.13,0.0042498,0.0039895,0.95704
461.34,0.0042498,0.0039895,0.95362
461.55,0.0042498,0.0039895,0.9389
461.76,0.0042498,0.0039895,0.93701
461.97,0.0042498,0.0039895,0.91339
462.18,0.0042498,0.0039895,0.90954
462.39,0.0042498,0.0039895,0.89902
462.59,0.0039379,0.0038802,0.89157
462.8,0.0039379,0.0038802,0.89123
463.01,0.0039379,0.0038802,0.88224
463.22,0.0039379,0.0038802,0.83252
463.43,0.0039379,0.0039895,0.79384
463.64,0.0039379,0.0042081,0.73273
463.85,0.0039379,0.0044814,0.69568
464.06,0.0039379,0.0044814,0.68293
464.27,0.0042498,0.0044814,0.65614
464.48,0.0047957,0.0049186,0.60719
464.69,0.0047957,0.0049186,0.5335
464.9,0.0042498,0.0054651,0.47788
465.11,0.0042498,0.0054651,0.43089
465.31,0.0042498,0.0049186,0.39444
465.52,0.0042498,0.0049186,0.34848
465.73,0.0042498,0.0049186,0.30518
465.94,0.0042498,0.0049186,0.25999
466.15,0.0042498,0.0049186,0.22773
466.36,0.0042109,0.0044267,0.19615
466.57,0.0042109,0.0044267,0.17373
466.78,0.0039379,0.0044267,0.15071
466.99,0.0042109,0.0044267,0.12734
467.2,0.0042109,0.0044267,0.087805
467.41,0.00386,0.0044267,0.072486
467.61,0.003782,0.0042081,0.067437
467.82,0.0032361,0.0038802,0.064014
468.03,0.0030412,0.0027872,0.061104
468.24,0.0026903,0.0027872,0.05092
468.45,0.0026903,0.0027872,0.048181
468.66,0.0026903,0.0037709,0.046213
468.87,0.0026903,0.0037709,0.046213
469.08,0.0026903,0.0037709,0.046213
469.29,0.0026903,0.0037709,0.046213
469.49,0.0030022,0.0037709,0.046042
469.7,0.0030022,0.0037709,0.045015
469.91,0.0030022,0.0037709,0.04065
470.12,0.0030022,0.0031697,0.039795
470.33,0.0030022,0.0024593,0.038939
470.54,0.0030022,0.0031697,0.035259
470.75,0.0032361,0.0037709,0.038939
470.96,0.003626,0.0037709,0.038939
471.17,0.00386,0.0037709,0.038939
471.37,0.00386,0.0037709,0.038939
471.58,0.0040159,0.0044814,0.04065
471.79,0.0040159,0.0044814,0.04065
472,0.0048737,0.0044814,0.04065
472.21,0.0049517,0.0044814,0.04065
472.42,0.0049517,0.0044814,0.038939
472.63,0.0049517,0.0045907,0.038939
472.84,0.0049517,0.0044814,0.038682
473.05,0.0049517,0.0043174,0.035516
473.25,0.0049517,0.0033883,0.034232
473.46,0.0049517,0.0033883,0.034232
473.67,0.0049517,0.0033883,0.034232
473.88,0.0049517,0.0043174,0.035516
474.09,0.0049517,0.0043174,0.035516
474.3,0.0049517,0.0044814,0.035516
474.51,0.0049517,0.0045907,0.035516
474.71,0.0049517,0.0045907,0.035516
474.92,0.0048737,0.0046453,0.035516
475.13,0.0047177,0.0046453,0.035516
475.34,0.0046007,0.0046453,0.035516
475.55,0.0044448,0.0046453,0.034232
475.76,0.0043668,0.0045907,0.034061
475.97,0.0043668,0.0045907,0.033547
476.17,0.0043668,0.0045907,0.033547
476.38,0.0042888,0.0045907,0.033547
476.59,0.0041329,0.0045907,0.033547
476.8,0.0040549,0.0045907,0.032948
477.01,0.0038989,0.0045907,0.032948
477.22,0.0034311,0.0045907,0.032777
477.43,0.0033531,0.0045907,0.030894
477.63,0.0030022,0.0045907,0.030295
477.84,0.0030022,0.0038256,0.027642
478.05,0.0028852,0.0031151,0.027642
478.26,0.0027293,0.0031151,0.027642
478.47,0.0027293,0.0038256,0.027642
478.68,0.0027293,0.0038256,0.027642
478.88,0.0028852,0.0038256,0.027642
479.09,0.0030022,0.0038256,0.027642
479.3,0.0030022,0.0038256,0.027642
479.51,0.0030022,0.0038256,0.027642
479.72,0.0028852,0.003279,0.025588
479.93,0.0025343,0.003279,0.024647
480.14,0.0025343,0.003279,0.024647
480.34,0.0025343,0.003279,0.024647
480.55,0.0025343,0.003279,0.024647
480.76,0.0028852,0.003279,0.025588
480.97,0.0030022,0.003279,0.027642
481.18,0.0031192,0.003443,0.028327
481.39,0.0031192,0.003443,0.027642
481.59,0.0031192,0.003443,0.025588
481.8,0.0031192,0.003443,0.025588
482.01,0.0031192,0.003443,0.025588
482.22,0.0027682,0.003443,0.025588
482.43,0.0027682,0.003443,0.025588
482.63,0.0027682,0.003279,0.024647
482.84,0.0027682,0.0027325,0.023192
483.05,0.0031192,0.0027325,0.024647
483.26,0.0027682,0.00235,0.020625
483.47,0.0027682,0.00235,0.020111
483.68,0.0027682,0.002186,0.020026
483.88,0.0027682,0.002186,0.020026
484.09,0.0027682,0.002186,0.020111
484.3,0.0027682,0.002186,0.020625
484.51,0.0027682,0.002186,0.020625
484.72,0.0027682,0.002186,0.020625
484.92,0.0027682,0.002186,0.020625
485.13,0.0026903,0.00235,0.020625
485.34,0.0026903,0.0027325,0.020026
485.55,0.0026903,0.0027325,0.018742
485.76,0.0026903,0.0028965,0.017287
485.96,0.0027682,0.0029511,0.018999
486.17,0.0027682,0.0029511,0.020026
486.38,0.0027682,0.0029511,0.020625
486.59,0.0027682,0.0029511,0.020625
486.8,0.0027682,0.0029511,0.020625
487,0.0027682,0.0031151,0.020625
487.21,0.0027682,0.0031697,0.023791
487.42,0.0027682,0.0031697,0.023791
487.63,0.0029242,0.0031697,0.023791
487.84,0.0029242,0.0031697,0.023791
488.04,0.0027682,0.0031697,0.026273
488.25,0.0027293,0.0031697,0.026273
488.46,0.0027293,0.0030058,0.023791
488.67,0.0027682,0.0030058,0.020881
488.88,0.0029242,0.0028965,0.018999
489.08,0.0029242,0.0026232,0.018999
489.29,0.0029242,0.0022953,0.018999
489.5,0.0030022,0.0022953,0.018999
489.71,0.0030022,0.0022953,0.020881
489.91,0.0030022,0.0022953,0.023534
490.12,0.0029242,0.0020767,0.023534
490.33,0.0027293,0.0017488,0.023534
490.54,0.0027293,0.0020767,0.021823
490.75,0.0027293,0.0022953,0.021823
490.95,0.0027293,0.0026232,0.023534
491.16,0.0027293,0.0026779,0.023534
491.37,0.0027293,0.0026232,0.023534
491.58,0.0027293,0.0022953,0.021823
491.78,0.0027293,0.0022953,0.020881
491.99,0.0023784,0.0022953,0.020881
492.2,0.0023784,0.0017488,0.020881
492.41,0.0021444,0.0016395,0.017715
492.62,0.0023784,0.0016395,0.017287
492.82,0.0023784,0.0022953,0.016859
493.03,0.0023784,0.0022953,0.017287
493.24,0.0023004,0.0024593,0.017715
493.45,0.0021444,0.0026779,0.017715
493.65,0.0021054,0.0028965,0.016517
493.86,0.0021054,0.0030604,0.015576
494.07,0.0021054,0.0030604,0.015576
494.28,0.0021444,0.0030604,0.015576
494.48,0.0023004,0.003279,0.015576
494.69,0.0023004,0.003279,0.015576
494.9,0.0021444,0.0030604,0.014634
495.11,0.0021054,0.0028965,0.014549
495.31,0.0021444,0.0024593,0.014549
495.52,0.0023004,0.0024593,0.014549
495.73,0.0024563,0.0030604,0.014549
495.94,0.0024563,0.0030604,0.014549
496.14,0.0024563,0.0030604,0.014549
496.35,0.0026513,0.0037709,0.014549
496.56,0.0026513,0.0038802,0.014549
496.77,0.0026513,0.0039895,0.014549
496.97,0.0024563,0.0040442,0.014549
497.18,0.0024563,0.0040442,0.01472
497.39,0.0020274,0.0039895,0.014549
497.6,0.0020274,0.0038802,0.013008
497.8,0.0020274,0.0037709,0.012409
498.01,0.0020274,0.0032244,0.012409
498.22,0.0019495,0.0028965,0.0092426
498.43,0.0018325,0.0028965,0.0092426
498.63,0.0018325,0.0028965,0.0092426
498.84,0.0018325,0.0028965,0.0092426
499.05,0.0019495,0.0028965,0.0092426
499.25,0.0019495,0.0028965,0.0084724
499.46,0.0020274,0.0028965,0.0084724
499.67,0.0020274,0.0030604,0.0092426
499.88,0.0020274,0.0030604,0.0092426
500.08,0.0020274,0.0030604,0.012323
500.29,0.0021054,0.0032244,0.01472
500.5,0.0021054,0.003279,0.014891
500.71,0.0021054,0.003279,0.015576
500.91,0.0021054,0.003279,0.015576
501.12,0.0021444,0.003279,0.015576
501.33,0.0024563,0.003279,0.015576
501.53,0.0024563,0.003279,0.015661
501.74,0.0024563,0.003279,0.015661
501.95,0.0024563,0.003279,0.015661
502.16,0.0024563,0.003279,0.015661
502.36,0.0027682,0.003279,0.015661
502.57,0.0027682,0.003279,0.015661
502.78,0.0030412,0.003443,0.018485
502.98,0.0030412,0.003443,0.018485
503.19,0.0030412,0.003443,0.018485
503.4,0.0030412,0.0037709,0.018485
503.6,0.0032751,0.0044267,0.019598
503.81,0.0034311,0.0045907,0.021138
504.02,0.0039769,0.0045907,0.021138
504.23,0.003821,0.0044267,0.019598
504.43,0.003821,0.0037709,0.019598
504.64,0.003821,0.0037709,0.019598
504.85,0.0039769,0.0037709,0.019598
505.05,0.0039769,0.0037709,0.021138
505.26,0.0039769,0.0037709,0.021566
505.47,0.0039769,0.0037709,0.021138
505.67,0.0039769,0.0045907,0.019598
505.88,0.0039769,0.0053011,0.021138
506.09,0.0039769,0.0053011,0.021566
506.3,0.0039769,0.0053011,0.021566
506.5,0.0039769,0.0053011,0.021566
506.71,0.0039769,0.0053011,0.021566
506.92,0.0039769,0.0060662,0.023363
507.12,0.0039769,0.0060662,0.023363
507.33,0.003821,0.005793,0.023363
507.54,0.003704,0.0053011,0.023363
507.74,0.003704,0.0053011,0.023363
507.95,0.0034311,0.0047546,0.023363
508.16,0.0031971,0.0047,0.021566
508.36,0.0031971,0.0047546,0.019512
508.57,0.0031971,0.0048093,0.021566
508.78,0.0031971,0.005793,0.021566
508.98,0.0031581,0.005793,0.021566
509.19,0.0030412,0.0048093,0.019512
509.4,0.0030412,0.0047546,0.018485
509.6,0.0030412,0.0047,0.018485
509.81,0.0030412,0.0047,0.019512
510.02,0.0030412,0.0047546,0.019512
510.22,0.0028462,0.0047,0.0184
510.43,0.0028462,0.0047,0.018143
510.64,0.0026513,0.0047,0.017116
510.84,0.0028462,0.0047546,0.017886
511.05,0.0028462,0.0047546,0.017886
511.26,0.0030412,0.0047546,0.017886
511.46,0.0030412,0.0047546,0.017886
511.67,0.0031971,0.0047546,0.017886
511.88,0.0032751,0.0048093,0.018057
512.08,0.0032751,0.0048093,0.018057
512.29,0.0032751,0.0048093,0.018057
512.5,0.0032751,0.0051372,0.018057
512.7,0.0032751,0.0054651,0.018057
512.91,0.0031971,0.0051372,0.018057
513.12,0.0027682,0.0048093,0.018057
513.32,0.0027682,0.0045907,0.017886
513.53,0.0031971,0.0048093,0.018057
513.74,0.0032751,0.0051372,0.019855
513.94,0.0031971,0.0051918,0.020796
514.15,0.0028462,0.0051918,0.018057
514.36,0.0027682,0.0051918,0.018057
514.56,0.0027682,0.0051918,0.018057
514.77,0.0027682,0.0051918,0.018057
514.97,0.0027682,0.0054651,0.018057
515.18,0.0025343,0.005629,0.018057
515.39,0.0025343,0.0061209,0.020796
515.59,0.0025343,0.0064488,0.020796
515.8,0.0025343,0.0061209,0.020796
516.01,0.0024953,0.005629,0.015319
516.21,0.0023394,0.0055197,0.015319
516.42,0.0024953,0.005629,0.019683
516.63,0.0025343,0.0061209,0.020111
516.83,0.0027682,0.0061209,0.020796
517.04,0.0027682,0.0061209,0.020796
517.24,0.0028462,0.0064488,0.021309
517.45,0.0028462,0.0073779,0.021309
517.66,0.0030412,0.0075418,0.02208
517.86,0.0028462,0.0077604,0.021309
518.07,0.0028462,0.0078151,0.020111
518.28,0.0026513,0.0078697,0.019683
518.48,0.0028462,0.0083616,0.020111
518.69,0.0028462,0.0084709,0.020111
518.89,0.0028462,0.0085802,0.020111
519.1,0.0028462,0.0086895,0.020111
519.31,0.0028462,0.0087988,0.020282
519.51,0.0028462,0.0096185,0.022251
519.72,0.0028462,0.0098371,0.022251
519.92,0.0026513,0.010329,0.022679
520.13,0.0026513,0.010438,0.022679
520.34,0.0028462,0.010821,0.024305
520.54,0.0028462,0.01093,0.024305
520.75,0.0028462,0.011039,0.024305
520.95,0.0026513,0.011477,0.022679
521.16,0.0025733,0.012679,0.020282
521.37,0.0025343,0.015357,0.019683
521.57,0.0024953,0.019456,0.017458
521.78,0.0024563,0.020439,0.016774
521.98,0.0024563,0.020549,0.016774
522.19,0.0024563,0.021423,0.014976
522.4,0.0024563,0.021751,0.014976
522.6,0.0024563,0.022516,0.016602
522.81,0.0024563,0.022735,0.016602
523.01,0.0024953,0.02503,0.016774
523.22,0.0024953,0.031588,0.018571
523.43,0.0025343,0.035031,0.018571
523.63,0.0025733,0.039458,0.018571
523.84,0.0027682,0.03984,0.018571
524.04,0.0027682,0.048147,0.018571
524.25,0.0028462,0.054869,0.018571
524.46,0.0028462,0.06722,0.018571
524.66,0.0027682,0.07908,0.016774
524.87,0.0025343,0.091704,0.016602
525.07,0.0025343,0.10329,0.016602
525.28,0.0027682,0.11602,0.016945
525.48,0.0028462,0.13504,0.016945
525.69,0.0032751,0.16526,0.018571
525.9,0.003626,0.19948,0.019341
526.1,0.003626,0.23035,0.019341
526.31,0.003626,0.26139,0.020282
526.51,0.003704,0.29517,0.026615
526.72,0.003704,0.3367,0.026872
526.93,0.003704,0.37496,0.028327
527.13,0.003704,0.42879,0.026615
527.34,0.003704,0.47836,0.021994
527.54,0.003704,0.53902,0.021994
527.75,0.003704,0.58766,0.021994
527.95,0.003626,0.6434,0.021994
528.16,0.003626,0.6939,0.021994
528.36,0.003626,0.74877,0.021994
528.57,0.003704,0.79162,0.021994
528.78,0.003587,0.82971,0.020282
528.98,0.003587,0.85512,0.020282
529.19,0.003587,0.87299,0.020282
529.39,0.003587,0.88791,0.020282
529.6,0.003509,0.90015,0.020282
529.8,0.0033921,0.9236,0.020111
530.01,0.0032751,0.94355,0.020111
530.21,0.0032751,0.94415,0.020539
530.42,0.0033921,0.94464,0.021994
530.63,0.003509,0.94682,0.021994
530.83,0.003509,0.95737,0.021994
531.04,0.003509,0.95868,0.020539
531.24,0.0033921,0.96754,0.020111
531.45,0.0031581,0.97431,0.0184
531.65,0.0031581,0.97737,0.0184
531.86,0.0031581,0.98104,0.0184
532.06,0.0031581,0.98836,0.0184
532.27,0.0030022,0.99535,0.0184
532.47,0.0030022,0.99989,0.0184
532.68,0.0030022,1,0.0184
532.89,0.0029632,0.99989,0.0184
533.09,0.0029242,0.99989,0.020111
533.3,0.0029242,0.99989,0.020539
533.5,0.0029632,0.99989,0.022251
533.71,0.0030802,0.99989,0.024048
533.91,0.0033921,0.99989,0.025417
534.12,0.003626,0.99989,0.027813
534.32,0.003665,0.99989,0.032606
534.53,0.003665,0.99989,0.033119
534.73,0.003665,0.99989,0.032606
534.94,0.003626,0.97257,0.027813
535.14,0.0030802,0.91354,0.025417
535.35,0.0030802,0.8531,0.027813
535.55,0.003626,0.77462,0.031665
535.76,0.003821,0.70647,0.032777
535.96,0.0042109,0.63324,0.032777
536.17,0.0042109,0.56629,0.032777
536.37,0.0042109,0.49995,0.032777
536.58,0.0043278,0.43748,0.03389
536.78,0.0043278,0.3784,0.03389
536.99,0.0043278,0.3232,0.03389
537.19,0.0043278,0.27555,0.03389
537.4,0.0043278,0.23287,0.03389
537.61,0.0043668,0.19609,0.033547
537.81,0.0043278,0.16406,0.032777
538.02,0.0042498,0.13974,0.032606
538.22,0.0042109,0.12001,0.031665
538.43,0.0042109,0.10389,0.031665
538.63,0.0042109,0.087004,0.031665
538.84,0.0042109,0.072849,0.031665
539.04,0.0042498,0.064925,0.032606
539.25,0.0042498,0.056181,0.032606
539.45,0.0042498,0.04853,0.032606
539.66,0.0042109,0.040168,0.031665
539.86,0.0041329,0.037545,0.030039
540.07,0.0041329,0.036452,0.029097
540.27,0.0041329,0.034211,0.029097
540.47,0.0041329,0.032244,0.029097
540.68,0.0041329,0.029129,0.029097
540.88,0.0039379,0.028528,0.026958
541.09,0.00386,0.025139,0.026359
541.29,0.00386,0.020439,0.026359
541.5,0.00386,0.01727,0.025931
541.7,0.00386,0.017215,0.024476
541.91,0.003821,0.017051,0.024476
542.11,0.003821,0.015521,0.025075
